date,product_id,daily_demand,stock_level,reorder_level,supplier_delay
2023-04-04,P17,63,486,37,2
2023-04-04,P18,24,194,35,9
2023-04-04,P19,86,171,81,4
2023-04-04,P20,16,464,25,3
2023-04-04,P21,9,54,57,8
2023-04-04,P22,63,340,31,4
2023-04-04,P23,63,50,55,4
2023-04-04,P24,98,100,96,6
2023-04-04,P25,78,476,92,3
2023-04-04,P26,36,102,98,1
2023-04-04,P27,81,463,48,3
2023-04-04,P28,88,451,28,5
2023-04-04,P29,19,422,35,4
2023-04-04,P30,74,237,47,1
2023-04-04,P31,94,85,57,3
2023-04-04,P32,65,188,97,3
2023-04-04,P33,93,100,70,5
2023-04-04,P34,98,286,20,8
2023-04-04,P35,40,379,22,6
2023-04-04,P36,42,346,59,4
2023-04-04,P37,16,332,85,3
2023-04-04,P38,5,235,68,2
2023-04-04,P39,34,373,82,5
2023-04-04,P40,5,470,92,6
2023-04-04,P41,62,321,71,9
2023-04-04,P42,67,422,84,3
2023-04-04,P43,21,86,24,6
2023-04-04,P44,85,393,58,2
2023-04-04,P45,37,371,26,3
2023-04-04,P46,84,226,63,5
2023-04-04,P47,14,206,67,5
2023-04-04,P48,61,378,78,1
2023-04-04,P49,28,388,48,1
2023-04-04,P50,73,263,90,5
2023-04-05,P1,58,371,39,8
2023-04-05,P2,72,402,40,7
2023-04-05,P3,47,485,73,7
2023-04-05,P4,72,426,37,7
2023-04-05,P5,6,111,20,9
2023-04-05,P6,45,179,49,3
2023-04-05,P7,37,315,27,6
2023-04-05,P8,65,463,92,4
2023-04-05,P9,41,112,22,4
2023-04-05,P10,72,369,85,6
2023-04-05,P11,62,325,67,4
2023-04-05,P12,37,121,37,1
2023-04-05,P13,95,213,72,5
2023-04-05,P14,18,313,87,4
2023-04-05,P15,6,490,51,5
2023-04-05,P16,30,122,89,2
2023-04-05,P17,52,337,93,4
2023-04-05,P18,88,412,63,6
2023-04-05,P19,14,469,22,2
2023-04-05,P20,69,249,56,5
2023-04-05,P21,97,207,75,1
2023-04-05,P22,80,292,71,8
2023-04-05,P23,16,478,74,4
2023-04-05,P24,34,386,30,2
2023-04-05,P25,92,209,68,3
2023-04-05,P26,60,475,62,7
2023-04-05,P27,95,247,87,8
2023-04-05,P28,16,180,59,3
2023-04-05,P29,10,417,92,4
2023-04-05,P30,51,284,35,7
2023-04-05,P31,49,190,52,3
2023-04-05,P32,22,80,87,6
2023-04-05,P33,36,422,90,5
2023-04-05,P34,65,424,59,6
2023-04-05,P35,20,57,87,3
2023-04-05,P36,9,217,48,1
2023-04-05,P37,23,99,92,5
2023-04-05,P38,33,460,63,5
2023-04-05,P39,61,272,69,4
2023-04-05,P40,31,92,49,9
2023-04-05,P41,27,277,95,1
2023-04-05,P42,44,369,59,1
2023-04-05,P43,12,359,96,6
2023-04-05,P44,67,92,96,6
2023-04-05,P45,75,78,68,7
2023-04-05,P46,89,423,26,5
2023-04-05,P47,42,296,56,7
2023-04-05,P48,77,446,99,2
2023-04-05,P49,49,180,48,1
2023-04-05,P50,74,492,93,5
2023-04-06,P1,82,267,84,7
2023-04-06,P2,15,107,73,8
2023-04-06,P3,8,189,37,2
2023-04-06,P4,64,372,81,5
2023-04-06,P5,67,352,36,8
2023-04-06,P6,67,416,64,1
2023-04-06,P7,14,171,69,4
2023-04-06,P8,23,222,98,6
2023-04-06,P9,62,147,47,9
2023-04-06,P10,20,327,55,7
2023-04-06,P11,55,416,72,2
2023-04-06,P12,32,296,71,6
2023-04-06,P13,76,170,63,2
2023-04-06,P14,99,144,30,2
2023-04-06,P15,61,64,39,5
2023-04-06,P16,64,100,37,5
2023-04-06,P17,67,159,78,6
2023-04-06,P18,84,390,78,1
2023-04-06,P19,24,115,99,1
2023-04-06,P20,91,325,42,7
2023-04-06,P21,17,93,86,8
2023-04-06,P22,23,143,95,4
2023-04-06,P23,29,226,52,4
2023-04-06,P24,53,405,57,9
2023-04-06,P25,11,274,82,4
2023-04-06,P26,30,490,93,6
2023-04-06,P27,38,429,57,2
2023-04-06,P28,25,459,30,1
2023-04-06,P29,25,338,90,9
2023-04-06,P30,12,265,29,1
2023-04-06,P31,10,277,54,9
2023-04-06,P32,65,435,85,2
2023-04-06,P33,38,336,49,4
2023-04-06,P34,21,175,32,5
2023-04-06,P35,62,281,51,4
2023-04-06,P36,11,244,89,1
2023-04-06,P37,71,445,64,8
2023-04-06,P38,57,398,52,5
2023-04-06,P39,29,155,83,9
2023-04-06,P40,60,317,61,6
2023-04-06,P41,79,268,71,1
2023-04-06,P42,86,69,73,8
2023-04-06,P43,15,287,87,1
2023-04-06,P44,27,197,92,3
2023-04-06,P45,31,258,84,7
2023-04-06,P46,88,490,45,6
2023-04-06,P47,96,431,75,4
2023-04-06,P48,20,390,94,9
2023-04-06,P49,87,244,45,8
2023-04-06,P50,30,381,59,2
2023-04-07,P1,58,229,21,2
2023-04-07,P2,27,349,42,8
2023-04-07,P3,54,321,74,2
2023-04-07,P4,57,463,49,5
2023-04-07,P5,40,315,70,5
2023-04-07,P6,78,67,60,3
2023-04-07,P7,24,343,71,9
2023-04-07,P8,15,277,32,9
2023-04-07,P9,46,389,74,4
2023-04-07,P10,30,271,87,9
2023-04-07,P11,60,252,78,4
2023-04-07,P12,84,65,49,5
2023-04-07,P13,16,169,80,4
2023-04-07,P14,59,465,78,7
2023-04-07,P15,59,289,89,4
2023-04-07,P16,35,334,57,2
2023-04-07,P17,78,429,63,4
2023-04-07,P18,86,215,91,4
2023-04-07,P19,70,98,86,4
2023-04-07,P20,61,284,56,6
2023-04-07,P21,50,87,32,7
2023-04-07,P22,55,95,22,7
2023-04-07,P23,46,104,48,9
2023-04-07,P24,19,438,53,7
2023-04-07,P25,21,448,91,2
2023-04-07,P26,69,401,59,2
2023-04-07,P27,69,358,36,9
2023-04-07,P28,44,123,66,7
2023-04-07,P29,59,215,73,8
2023-04-07,P30,95,136,21,4
2023-04-07,P31,50,405,74,1
2023-04-07,P32,97,58,39,2
2023-04-07,P33,41,114,27,4
2023-04-07,P34,71,95,86,9
2023-04-07,P35,16,461,27,1
2023-04-07,P36,59,161,73,2
2023-04-07,P37,18,299,90,1
2023-04-07,P38,96,265,38,5
2023-04-07,P39,43,406,74,9
2023-04-07,P40,72,388,60,4
2023-04-07,P41,79,224,73,7
2023-04-07,P42,61,488,49,1
2023-04-07,P43,60,136,29,4
2023-04-07,P44,65,113,97,3
2023-04-07,P45,87,277,80,2
2023-04-07,P46,86,70,21,3
2023-04-07,P47,71,69,53,7
2023-04-07,P48,29,379,66,1
2023-04-07,P49,79,462,43,2
2023-04-07,P50,28,308,23,5
2023-04-08,P1,81,262,25,5
2023-04-08,P2,76,160,37,7
2023-04-08,P3,32,311,46,7
2023-04-08,P4,7,123,28,2
2023-04-08,P5,7,336,67,5
2023-04-08,P6,11,335,76,5
2023-04-08,P7,71,340,37,4
2023-04-08,P8,94,270,50,9
2023-04-08,P9,34,494,31,6
2023-04-08,P10,66,413,67,6
2023-04-08,P11,7,479,68,8
2023-04-08,P12,62,381,82,1
2023-04-08,P13,37,368,94,2
2023-04-08,P14,25,119,90,6
2023-04-08,P15,60,463,79,4
2023-04-08,P16,34,220,46,1
2023-04-08,P17,98,267,74,4
2023-04-08,P18,64,204,83,6
2023-04-08,P19,47,267,62,5
2023-04-08,P20,71,470,68,2
2023-04-08,P21,54,152,30,2
2023-04-08,P22,38,92,97,8
2023-04-08,P23,24,190,71,6
2023-04-08,P24,87,429,26,5
2023-04-08,P25,41,497,47,7
2023-04-08,P26,58,417,56,6
2023-04-08,P27,83,458,86,1
2023-04-08,P28,39,167,46,4
2023-04-08,P29,25,412,25,2
2023-04-08,P30,96,172,73,5
2023-04-08,P31,84,219,85,4
2023-04-08,P32,76,148,79,4
2023-04-08,P33,84,85,96,9
2023-04-08,P34,30,478,61,7
2023-04-08,P35,24,423,70,9
2023-04-08,P36,70,255,43,3
2023-04-08,P37,59,292,28,8
2023-04-08,P38,41,299,91,7
2023-04-08,P39,6,173,28,4
2023-04-08,P40,54,158,59,6
2023-04-08,P41,31,156,78,5
2023-04-08,P42,23,323,59,3
2023-04-08,P43,75,90,40,1
2023-04-08,P44,13,206,76,7
2023-04-08,P45,81,252,69,6
2023-04-08,P46,51,208,74,6
2023-04-08,P47,88,188,29,3
2023-04-08,P48,14,293,39,2
2023-04-08,P49,58,182,73,2
2023-04-08,P50,72,85,20,2
2023-04-09,P1,23,59,51,9
2023-04-09,P2,17,379,30,7
2023-04-09,P3,34,316,49,4
2023-04-09,P4,36,228,31,3
2023-04-09,P5,49,281,41,4
2023-04-09,P6,48,322,21,5
2023-04-09,P7,38,206,25,4
2023-04-09,P8,89,453,45,7
2023-04-09,P9,55,288,35,8
2023-04-09,P10,86,111,21,1
2023-04-09,P11,24,354,84,6
2023-04-09,P12,99,323,28,7
2023-04-09,P13,66,71,44,2
2023-04-09,P14,56,220,84,3
2023-04-09,P15,15,50,56,5
2023-04-09,P16,92,187,73,7
2023-04-09,P17,8,164,63,5
2023-04-09,P18,74,296,78,6
2023-04-09,P19,86,392,26,1
2023-04-09,P20,6,80,87,9
2023-04-09,P21,48,179,42,7
2023-04-09,P22,54,237,30,8
2023-04-09,P23,40,139,73,6
2023-04-09,P24,10,50,51,6
2023-04-09,P25,83,129,23,3
2023-04-09,P26,97,137,45,8
2023-04-09,P27,35,394,70,6
2023-04-09,P28,71,412,23,6
2023-04-09,P29,13,311,54,4
2023-04-09,P30,47,215,24,9
2023-04-09,P31,97,425,40,4
2023-04-09,P32,88,176,24,7
2023-04-09,P33,64,457,71,1
2023-04-09,P34,52,191,86,4
2023-04-09,P35,20,401,80,3
2023-04-09,P36,63,211,61,6
2023-04-09,P37,31,81,86,6
2023-04-09,P38,37,252,79,9
2023-04-09,P39,69,280,54,7
2023-04-09,P40,95,167,56,1
2023-04-09,P41,56,465,80,8
2023-04-09,P42,15,188,29,9
2023-04-09,P43,18,473,47,1
2023-04-09,P44,77,212,35,6
2023-04-09,P45,46,261,47,6
2023-04-09,P46,90,404,80,9
2023-04-09,P47,46,441,32,7
2023-04-09,P48,67,412,43,7
2023-04-09,P49,32,261,24,8
2023-04-09,P50,94,125,73,5
2023-04-10,P1,63,194,54,5
2023-04-10,P2,34,322,21,6
2023-04-10,P3,48,366,62,1
2023-04-10,P4,32,406,28,6
2023-04-10,P5,40,433,64,9
2023-04-10,P6,62,151,72,4
2023-04-10,P7,71,56,31,1
2023-04-10,P8,35,352,70,9
2023-04-10,P9,31,134,22,4
2023-04-10,P10,65,421,82,9
2023-04-10,P11,86,339,84,4
2023-04-10,P12,86,393,76,6
2023-04-10,P13,18,336,43,5
2023-04-10,P14,17,427,84,7
2023-04-10,P15,13,223,48,3
2023-04-10,P16,7,245,82,4
2023-04-10,P17,42,411,32,3
2023-04-10,P18,46,196,43,6
2023-04-10,P19,13,343,65,7
2023-04-10,P20,89,293,74,9
2023-04-10,P21,45,217,84,7
2023-04-10,P22,65,360,84,7
2023-04-10,P23,71,342,85,8
2023-04-10,P24,91,126,74,2
2023-04-10,P25,88,167,74,2
2023-04-10,P26,13,437,25,3
2023-04-10,P27,92,330,94,8
2023-04-10,P28,35,89,64,4
2023-04-10,P29,59,457,94,8
2023-04-10,P30,28,332,71,9
2023-04-10,P31,99,251,81,1
2023-04-10,P32,75,418,30,5
2023-04-10,P33,72,268,28,2
2023-04-10,P34,70,305,29,8
2023-04-10,P35,14,295,73,5
2023-04-10,P36,82,457,72,8
2023-04-10,P37,70,153,93,4
2023-04-10,P38,35,428,45,2
2023-04-10,P39,84,463,45,7
2023-04-10,P40,85,57,73,3
2023-04-10,P41,6,100,52,4
2023-04-10,P42,8,70,95,4
2023-04-10,P43,27,339,55,8
2023-04-10,P44,51,240,27,8
2023-04-10,P45,33,456,89,9
2023-04-10,P46,84,449,42,2
2023-04-10,P47,87,199,38,8
2023-04-10,P48,31,339,22,9
2023-04-10,P49,13,78,54,8
2023-04-10,P50,52,228,91,2
2023-04-11,P1,32,305,98,5
2023-04-11,P2,26,86,26,5
2023-04-11,P3,31,246,42,1
2023-04-11,P4,18,359,71,4
2023-04-11,P5,56,364,76,8
2023-04-11,P6,60,345,90,6
2023-04-11,P7,37,109,93,7
2023-04-11,P8,97,376,62,2
2023-04-11,P9,24,214,26,6
2023-04-11,P10,25,92,59,3
2023-04-11,P11,44,348,54,9
2023-04-11,P12,99,251,71,3
2023-04-11,P13,56,245,52,2
2023-04-11,P14,12,197,54,6
2023-04-11,P15,36,440,69,7
2023-04-11,P16,15,297,33,4
2023-04-11,P17,72,244,99,5
2023-04-11,P18,35,382,37,5
2023-04-11,P19,5,163,98,8
2023-04-11,P20,27,302,95,2
2023-04-11,P21,98,377,92,6
2023-04-11,P22,72,95,64,1
2023-04-11,P23,85,370,91,7
2023-04-11,P24,19,91,93,1
2023-04-11,P25,83,338,69,9
2023-04-11,P26,15,300,97,6
2023-04-11,P27,45,191,68,2
2023-04-11,P28,50,167,38,5
2023-04-11,P29,27,199,89,5
2023-04-11,P30,21,128,74,8
2023-04-11,P31,33,294,93,4
2023-04-11,P32,92,459,73,8
2023-04-11,P33,38,267,49,1
2023-04-11,P34,39,383,53,4
2023-04-11,P35,33,182,87,5
2023-04-11,P36,5,106,98,4
2023-04-11,P37,34,125,63,2
2023-04-11,P38,28,271,95,7
2023-04-11,P39,56,400,95,5
2023-04-11,P40,91,57,43,5
2023-04-11,P41,69,336,21,7
2023-04-11,P42,43,400,78,2
2023-04-11,P43,96,442,90,1
2023-04-11,P44,95,218,48,1
2023-04-11,P45,48,327,49,2
2023-04-11,P46,91,296,24,7
2023-04-11,P47,98,76,44,2
2023-04-11,P48,29,262,86,3
2023-04-11,P49,41,79,51,5
2023-04-11,P50,21,271,97,4
2023-04-12,P1,49,115,85,9
2023-04-12,P2,30,157,60,9
2023-04-12,P3,35,447,87,4
2023-04-12,P4,7,160,82,4
2023-04-12,P5,6,177,84,7
2023-04-12,P6,8,164,93,7
2023-04-12,P7,73,118,88,3
2023-04-12,P8,14,471,50,3
2023-04-12,P9,58,209,95,2
2023-04-12,P10,37,259,54,6
2023-04-12,P11,85,143,39,5
2023-04-12,P12,11,192,33,5
2023-04-12,P13,36,173,35,4
2023-04-12,P14,85,442,61,1
2023-04-12,P15,30,64,74,2
2023-04-12,P16,81,303,99,4
2023-04-12,P17,66,214,22,3
2023-04-12,P18,40,62,32,3
2023-04-12,P19,84,195,23,4
2023-04-12,P20,26,137,98,3
2023-04-12,P21,81,68,80,7
2023-04-12,P22,94,133,46,8
2023-04-12,P23,77,112,79,1
2023-04-12,P24,79,431,61,4
2023-04-12,P25,6,349,51,6
2023-04-12,P26,99,256,54,6
2023-04-12,P27,82,51,78,5
2023-04-12,P28,51,371,31,7
2023-04-12,P29,76,264,32,7
2023-04-12,P30,59,441,75,9
2023-04-12,P31,33,207,28,2
2023-04-12,P32,96,54,91,9
2023-04-12,P33,31,365,21,4
2023-04-12,P34,35,257,78,2
2023-04-12,P35,92,365,34,6
2023-04-12,P36,52,341,38,7
2023-04-12,P37,91,133,79,6
2023-04-12,P38,81,67,42,4
2023-04-12,P39,99,419,60,2
2023-04-12,P40,95,396,44,3
2023-04-12,P41,38,495,32,9
2023-04-12,P42,28,301,78,7
2023-04-12,P43,99,203,95,9
2023-04-12,P44,11,350,61,1
2023-04-12,P45,71,389,24,6
2023-04-12,P46,38,192,21,5
2023-04-12,P47,94,224,59,7
2023-04-12,P48,66,94,31,7
2023-04-12,P49,10,309,49,5
2023-04-12,P50,95,406,96,4
2023-04-13,P1,74,456,65,1
2023-04-13,P2,40,142,28,8
2023-04-13,P3,92,60,95,2
2023-04-13,P4,92,360,78,5
2023-04-13,P5,19,129,24,5
2023-04-13,P6,46,104,20,7
2023-04-13,P7,58,54,22,3
2023-04-13,P8,59,107,38,7
2023-04-13,P9,50,104,43,1
2023-04-13,P10,94,379,25,9
2023-04-13,P11,25,427,63,3
2023-04-13,P12,79,287,50,7
2023-04-13,P13,16,145,59,9
2023-04-13,P14,79,488,43,6
2023-04-13,P15,5,214,56,7
2023-04-13,P16,37,82,21,8
2023-04-13,P17,62,55,50,3
2023-04-13,P18,48,446,43,1
2023-04-13,P19,59,373,67,9
2023-04-13,P20,65,204,70,6
2023-04-13,P21,44,326,94,4
2023-04-13,P22,16,413,73,6
2023-04-13,P23,5,209,32,3
2023-04-13,P24,79,432,93,5
2023-04-13,P25,10,99,30,8
2023-04-13,P26,44,91,66,7
2023-04-13,P27,54,112,95,3
2023-04-13,P28,94,232,36,4
2023-04-13,P29,12,454,40,5
2023-04-13,P30,20,405,33,6
2023-04-13,P31,92,266,85,3
2023-04-13,P32,28,253,92,6
2023-04-13,P33,89,171,32,8
2023-04-13,P34,30,410,90,5
2023-04-13,P35,95,473,60,4
2023-04-13,P36,92,267,25,9
2023-04-13,P37,71,225,31,3
2023-04-13,P38,97,221,22,6
2023-04-13,P39,42,134,83,6
2023-04-13,P40,26,396,30,7
2023-04-13,P41,95,345,82,7
2023-04-13,P42,28,87,91,5
2023-04-13,P43,7,210,66,5
2023-04-13,P44,34,135,44,6
2023-04-13,P45,15,256,40,9
2023-04-13,P46,63,403,68,6
2023-04-13,P47,12,82,49,2
2023-04-13,P48,56,179,53,9
2023-04-13,P49,13,381,63,6
2023-04-13,P50,24,376,83,9
2023-04-14,P1,67,153,38,3
2023-04-14,P2,14,358,80,3
2023-04-14,P3,95,117,22,4
2023-04-14,P4,6,471,74,5
2023-04-14,P5,41,326,80,4
2023-04-14,P6,53,134,44,4
2023-04-14,P7,52,473,96,2
2023-04-14,P8,61,344,77,2
2023-04-14,P9,97,397,40,4
2023-04-14,P10,51,381,81,5
2023-04-14,P11,88,289,97,1
2023-04-14,P12,34,386,69,5
2023-04-14,P13,83,246,67,6
2023-04-14,P14,43,237,28,8
2023-04-14,P15,67,90,59,3
2023-04-14,P16,93,469,64,4
2023-04-14,P17,54,391,81,8
2023-04-14,P18,96,392,98,5
2023-04-14,P19,10,273,56,3
2023-04-14,P20,27,383,30,5
2023-04-14,P21,97,241,74,8
2023-04-14,P22,66,477,22,6
2023-04-14,P23,49,132,94,4
2023-04-14,P24,8,59,43,4
2023-04-14,P25,32,110,75,1
2023-04-14,P26,56,308,80,2
2023-04-14,P27,59,76,78,3
2023-04-14,P28,71,289,74,9
2023-04-14,P29,37,494,63,9
2023-04-14,P30,22,239,85,3
2023-04-14,P31,73,109,62,3
2023-04-14,P32,59,139,72,6
2023-04-14,P33,56,137,52,7
2023-04-14,P34,80,270,89,2
2023-04-14,P35,71,99,41,3
2023-04-14,P36,11,449,53,1
2023-04-14,P37,71,227,44,4
2023-04-14,P38,95,221,52,2
2023-04-14,P39,66,126,33,6
2023-04-14,P40,72,237,32,2
2023-04-14,P41,70,50,45,6
2023-04-14,P42,5,406,35,1
2023-04-14,P43,56,59,46,4
2023-04-14,P44,76,387,49,7
2023-04-14,P45,18,65,33,6
2023-04-14,P46,46,364,40,5
2023-04-14,P47,16,253,69,1
2023-04-14,P48,90,437,29,6
2023-04-14,P49,43,418,24,7
2023-04-14,P50,83,459,63,8
2023-04-15,P1,9,321,59,4
2023-04-15,P2,15,480,69,3
2023-04-15,P3,80,289,83,7
2023-04-15,P4,29,480,63,9
2023-04-15,P5,94,488,97,1
2023-04-15,P6,5,457,51,4
2023-04-15,P7,21,89,25,1
2023-04-15,P8,55,413,98,6
2023-04-15,P9,51,442,36,3
2023-04-15,P10,41,492,23,8
2023-04-15,P11,13,464,27,2
2023-04-15,P12,10,443,75,3
2023-04-15,P13,90,363,49,3
2023-04-15,P14,26,146,37,4
2023-04-15,P15,49,138,54,5
2023-04-15,P16,81,246,93,3
2023-04-15,P17,64,336,59,2
2023-04-15,P18,67,150,80,3
2023-04-15,P19,63,62,55,6
2023-04-15,P20,66,382,89,7
2023-04-15,P21,53,79,78,6
2023-04-15,P22,43,319,54,3
2023-04-15,P23,67,78,83,8
2023-04-15,P24,58,256,80,1
2023-04-15,P25,69,406,85,1
2023-04-15,P26,72,60,20,9
2023-04-15,P27,35,442,54,3
2023-04-15,P28,20,394,62,6
2023-04-15,P29,81,307,30,8
2023-04-15,P30,53,424,98,6
2023-04-15,P31,6,200,55,3
2023-04-15,P32,32,388,55,3
2023-04-15,P33,59,112,47,5
2023-04-15,P34,42,386,57,6
2023-04-15,P35,38,147,50,2
2023-04-15,P36,43,237,90,5
2023-04-15,P37,85,496,50,3
2023-04-15,P38,30,494,99,4
2023-04-15,P39,23,434,73,5
2023-04-15,P40,36,271,94,5
2023-04-15,P41,19,366,36,2
2023-04-15,P42,97,138,63,5
2023-04-15,P43,29,494,96,7
2023-04-15,P44,73,270,90,4
2023-04-15,P45,82,324,52,2
2023-04-15,P46,5,394,99,5
2023-04-15,P47,70,61,43,5
2023-04-15,P48,51,65,45,6
2023-04-15,P49,35,285,51,4
2023-04-15,P50,66,179,21,1
2023-04-16,P1,86,50,50,8
2023-04-16,P2,49,331,68,3
2023-04-16,P3,54,332,75,2
2023-04-16,P4,99,468,45,3
2023-04-16,P5,42,196,92,3
2023-04-16,P6,55,354,21,4
2023-04-16,P7,62,391,22,8
2023-04-16,P8,73,453,56,9
2023-04-16,P9,97,119,99,6
2023-04-16,P10,29,141,71,4
2023-04-16,P11,83,315,32,6
2023-04-16,P12,27,205,65,6
2023-04-16,P13,31,223,77,2
2023-04-16,P14,15,158,39,5
2023-04-16,P15,74,394,39,4
2023-04-16,P16,68,475,98,8
2023-04-16,P17,50,355,98,7
2023-04-16,P18,64,63,81,6
2023-04-16,P19,77,211,77,2
2023-04-16,P20,77,166,60,7
2023-04-16,P21,69,312,45,1
2023-04-16,P22,65,97,70,2
2023-04-16,P23,75,95,38,5
2023-04-16,P24,11,156,37,3
2023-04-16,P25,81,284,35,6
2023-04-16,P26,59,354,94,9
2023-04-16,P27,52,429,92,1
2023-04-16,P28,27,386,82,3
2023-04-16,P29,34,285,89,7
2023-04-16,P30,58,85,23,5
2023-04-16,P31,23,237,59,1
2023-04-16,P32,43,403,30,7
2023-04-16,P33,93,187,35,8
2023-04-16,P34,51,231,52,1
2023-04-16,P35,10,149,85,7
2023-04-16,P36,60,438,70,5
2023-04-16,P37,93,131,56,9
2023-04-16,P38,18,313,99,3
2023-04-16,P39,38,495,94,7
2023-04-16,P40,66,407,25,3
2023-04-16,P41,86,216,61,9
2023-04-16,P42,30,302,20,8
2023-04-16,P43,60,270,75,1
2023-04-16,P44,37,416,85,8
2023-04-16,P45,75,133,39,5
2023-04-16,P46,7,341,89,6
2023-04-16,P47,72,392,44,4
2023-04-16,P48,86,148,40,4
2023-04-16,P49,86,187,69,9
2023-04-16,P50,95,258,64,1
2023-04-17,P1,97,69,75,3
2023-04-17,P2,89,238,26,6
2023-04-17,P3,24,231,76,3
2023-04-17,P4,38,102,85,3
2023-04-17,P5,45,68,80,5
2023-04-17,P6,95,92,82,2
2023-04-17,P7,11,247,44,5
2023-04-17,P8,62,363,58,3
2023-04-17,P9,51,68,67,3
2023-04-17,P10,82,288,73,3
2023-04-17,P11,75,284,78,9
2023-04-17,P12,66,419,81,9
2023-04-17,P13,63,317,77,6
2023-04-17,P14,6,283,76,3
2023-04-17,P15,85,329,90,5
2023-04-17,P16,62,122,59,2
2023-04-17,P17,36,475,45,4
2023-04-17,P18,86,61,99,5
2023-04-17,P19,14,430,86,3
2023-04-17,P20,95,311,89,9
2023-04-17,P21,79,425,34,9
2023-04-17,P22,20,443,35,9
2023-04-17,P23,84,394,57,4
2023-04-17,P24,19,109,59,3
2023-04-17,P25,25,385,39,9
2023-04-17,P26,93,394,45,5
2023-04-17,P27,65,263,47,6
2023-04-17,P28,27,430,28,9
2023-04-17,P29,31,178,64,1
2023-04-17,P30,49,467,69,7
2023-04-17,P31,55,139,49,8
2023-04-17,P32,54,256,88,2
2023-04-17,P33,68,374,23,6
2023-04-17,P34,55,467,92,8
2023-04-17,P35,22,210,58,5
2023-04-17,P36,29,404,99,4
2023-04-17,P37,28,99,62,8
2023-04-17,P38,69,441,98,5
2023-04-17,P39,38,250,95,2
2023-04-17,P40,38,474,90,9
2023-04-17,P41,61,403,57,1
2023-04-17,P42,13,291,56,6
2023-04-17,P43,12,65,47,1
2023-04-17,P44,66,249,76,7
2023-04-17,P45,35,212,76,3
2023-04-17,P46,52,52,91,9
2023-04-17,P47,78,117,66,1
2023-04-17,P48,11,351,49,9
2023-04-17,P49,63,94,33,5
2023-04-17,P50,6,428,20,3
2023-04-18,P1,37,302,77,3
2023-04-18,P2,93,125,23,7
2023-04-18,P3,98,358,27,4
2023-04-18,P4,31,214,88,7
2023-04-18,P5,31,297,59,7
2023-04-18,P6,38,296,51,9
2023-04-18,P7,88,100,63,2
2023-04-18,P8,75,403,67,7
2023-04-18,P9,25,316,93,4
2023-04-18,P10,34,145,36,4
2023-04-18,P11,82,279,30,5
2023-04-18,P12,14,72,44,7
2023-04-18,P13,53,281,57,1
2023-04-18,P14,45,67,88,7
2023-04-18,P15,13,271,68,4
2023-04-18,P16,37,369,47,3
2023-04-18,P17,66,163,81,6
2023-04-18,P18,38,168,82,6
2023-04-18,P19,54,260,68,4
2023-04-18,P20,81,414,90,5
2023-04-18,P21,80,53,70,9
2023-04-18,P22,92,346,92,3
2023-04-18,P23,39,219,81,6
2023-04-18,P24,40,107,92,2
2023-04-18,P25,70,370,20,1
2023-04-18,P26,90,165,47,8
2023-04-18,P27,76,98,79,5
2023-04-18,P28,23,285,99,1
2023-04-18,P29,7,377,55,5
2023-04-18,P30,35,426,95,7
2023-04-18,P31,43,442,72,8
2023-04-18,P32,32,205,62,8
2023-04-18,P33,56,482,82,2
2023-04-18,P34,82,384,92,8
2023-04-18,P35,81,91,52,1
2023-04-18,P36,94,144,96,2
2023-04-18,P37,34,211,99,4
2023-04-18,P38,68,237,67,9
2023-04-18,P39,32,329,85,5
2023-04-18,P40,45,400,87,3
2023-04-18,P41,57,116,27,2
2023-04-18,P42,32,260,45,6
2023-04-18,P43,53,93,58,9
2023-04-18,P44,34,431,78,1
2023-04-18,P45,84,95,24,3
2023-04-18,P46,54,224,21,1
2023-04-18,P47,83,185,46,9
2023-04-18,P48,99,271,91,4
2023-04-18,P49,43,286,84,7
2023-04-18,P50,20,220,73,8
2023-04-19,P1,26,454,73,4
2023-04-19,P2,66,98,50,4
2023-04-19,P3,81,481,37,2
2023-04-19,P4,97,422,60,3
2023-04-19,P5,11,185,35,1
2023-04-19,P6,19,449,48,5
2023-04-19,P7,28,110,26,6
2023-04-19,P8,20,190,95,9
2023-04-19,P9,64,453,93,3
2023-04-19,P10,8,402,49,8
2023-04-19,P11,35,166,55,5
2023-04-19,P12,70,287,53,8
2023-04-19,P13,30,259,95,4
2023-04-19,P14,23,175,38,9
2023-04-19,P15,76,385,99,4
2023-04-19,P16,25,411,90,3
2023-04-19,P17,8,293,68,7
2023-04-19,P18,41,399,23,5
2023-04-19,P19,11,496,62,1
2023-04-19,P20,90,117,95,5
2023-04-19,P21,9,211,73,2
2023-04-19,P22,31,146,58,3
2023-04-19,P23,99,118,80,1
2023-04-19,P24,56,367,35,8
2023-04-19,P25,5,126,42,2
2023-04-19,P26,22,477,37,3
2023-04-19,P27,46,143,64,4
2023-04-19,P28,29,288,95,2
2023-04-19,P29,99,161,97,8
2023-04-19,P30,17,381,92,4
2023-04-19,P31,77,161,26,9
2023-04-19,P32,13,402,74,7
2023-04-19,P33,52,293,73,5
2023-04-19,P34,90,329,29,4
2023-04-19,P35,82,489,84,5
2023-04-19,P36,93,260,69,9
2023-04-19,P37,98,283,41,7
2023-04-19,P38,55,438,86,2
2023-04-19,P39,47,92,70,4
2023-04-19,P40,63,123,29,4
2023-04-19,P41,96,493,86,5
2023-04-19,P42,51,432,79,3
